mssv,namsinh,gioitinh,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,dtbhk_7,dtbhk_8
F3AFC8DAXPvAibaEXe8Hc2wHUxgky6LZjkN9QGIT,2001,0,6.76,7.03,6.82,8.16,7.72,7.88,7.9,8.53
F3B62F37XPvAibaEXe+NFoCjcOelGRw25A8zseTs,0,-1,8.31,7.99,7.74,7.91,7.45,7.9,8.06,8.24
F3BAC14DXPvAibaEXe+eVpqlotVS6cx3yejWwIpF,0,-1,7.66,8.46,8.33,8.73,8.56,8.23,8.23,8.92
F3BE1521XPvAibaEXe/zHDidEgqCTqL+R9XHExiQ,1995,1,5.08,5.07,6.02,6.62,6.51,6.55,7.05,6.28
F3D53828XPvAibaEXe+ofqy73FFMhxoCYOmLr4Qd,0,-1,6.01,3.51,4.73,3.94,3.88,3.58,4.77,7.1
F3DA80FCXPvAibaEXe8p+Buz4QuyYx9gXPRRwtNI,0,-1,8.56,8.45,8.16,8.5,7.95,8.19,8.73,7.64
F3DB9435XPvAibaEXe+QkoGRj4DtvUmMz3EgTQRQ,1999,1,7.02,7.91,7.12,8.41,7.57,7.42,7.73,7.9
F3DC1EA4XPvAibaEXe+6mZaWgr2AGUbe4cIFRSyl,2001,1,5.94,6.28,5.42,7.17,6.66,6.56,7.1,7.23
F3DC9766XPvAibaEXe/twT+sf632fXAqVDXhe9ZZ,2001,1,8.75,8.22,7.88,7.66,7.68,7.69,8.07,7.3
F3E2430BXPvAibaEXe8cyAoRoKB5Pa3fzYSi6ccP,2001,0,7.68,7.51,7.73,7.93,7.33,7.46,8.15,5.72
F3E2AA90XPvAibaEXe+g3Xy9tRX9ouGgHAkmKYTO,0,-1,8.07,8.75,9.06,8.35,7.75,8.81,8.55,9.31
F3E9A687XPvAibaEXe+oAybUv81bboSZ5HfNu9SA,1998,0,6.38,7.15,7.45,7.99,6.84,7.35,6.64,7.5
F3EB56DBXPvAibaEXe9syD7Vfew2qdQaeWpneItx,2000,1,7.19,7.79,8.18,8.76,9.05,9.4,9.33,9.07
F3F1AB55XPvAibaEXe93Rc7cR6VrXA8Q2xyNJChE,0,-1,8.25,8.14,8.57,8.34,8.36,8.68,8.73,8.9
F400B823XPvAibaEXe92C4qaj9kvH9/66t3hNsRx,1998,1,5.79,5.96,5.89,6.16,6.3,6.87,6.92,8.0
F406C807XPvAibaEXe8bVXYGG8kdZcFZHur1VEtL,2001,1,7.99,7.99,8.48,8.7,9.05,8.61,9.14,9.37
F40991DEXPvAibaEXe/Dy4K4yiQpOBb9BiaNhvoj,1995,1,7.77,8.5,8.55,8.25,5.95,8.57,8.75,8.38
F40B4F13XPvAibaEXe83j+j2N9N4IqqZL2NP150w,0,-1,8.53,8.58,7.95,8.54,8.67,8.47,7.8,7.71
F41340DCXPvAibaEXe++P1Ki321T8Z41T6oVJDou,2001,1,8.16,8.76,7.4,8.28,7.92,7.66,8.4,7.06
F4134FB8XPvAibaEXe+GGliW+AfAjF1YrHYmVrLk,2001,1,7.19,5.02,7.05,8.2,8.36,7.52,8.11,8.31
F41844C2XPvAibaEXe8jiYzwktGScu03xba/isey,1998,0,8.24,7.14,8.58,8.2,8.04,8.34,8.05,8.79
F41DD86AXPvAibaEXe+3bWVxnzRRwPoFPvmQ6HDC,1999,1,6.1,4.0,4.82,4.4,5.01,3.97,0.79,2.53
F41F04E3XPvAibaEXe9lyNw7zdm99thaF5dyrEHn,0,-1,7.27,7.94,8.36,7.77,8.66,7.72,8.3,8.05
F421401CXPvAibaEXe/YaY6MZEJIi9anJcYYvcJ7,2001,1,9.14,7.89,8.38,8.65,9.04,8.81,9.19,8.59
F423B999XPvAibaEXe+5oCRQPDKXsvYtikNVeZF/,1995,1,6.25,4.39,6.58,7.37,8.89,8.08,7.75,8.08
F42652EDXPvAibaEXe8Ve7JqRML75ZotBOnQHExP,1998,1,6.85,7.07,6.21,7.07,7.72,7.76,4.19,6.33
F4312684XPvAibaEXe/4WyTnp6RTwslVYbqxXfeU,1999,1,7.29,5.87,6.61,6.47,6.83,8.22,6.0,7.12
F431A94EXPvAibaEXe8Z1ibtCzbf7vW4ptCis5NY,0,-1,7.41,7.6,7.27,7.1,8.23,8.31,8.47,8.55
F4373100XPvAibaEXe9g6r/97VInJo+7wxmHnFOz,1999,1,7.51,6.84,7.36,8.25,7.59,7.73,8.2,8.63
F43D7040XPvAibaEXe/Yg42D1b4hlJYDDVQ8Btos,2001,1,7.91,8.43,7.69,7.99,7.47,7.19,7.08,7.49
F43E39C4XPvAibaEXe+h1r+uCFoIj9sezmSWEcm7,0,-1,6.91,8.37,8.74,7.72,8.07,8.38,7.82,8.94
F44D56C4XPvAibaEXe8T4RHts6jRYwIKZg8SynuT,0,-1,7.43,7.96,8.14,6.54,6.83,7.25,5.48,7.17
F451D99AXPvAibaEXe+fPSOag5leTcWuR+r937fj,1997,1,1.15,1.45,2.91,1.06,4.54,2.25,3.98,2.84
F4550AC6XPvAibaEXe/baq/wvVlH/toWePwNhgvv,1999,0,6.89,5.93,6.51,7.07,6.38,7.31,7.64,7.12
F45F8D30XPvAibaEXe8Ve9qXGkppSFDiV6wXV1o1,1999,1,2.67,0.98,0.1,1.86,0.61,2.29,4.41,6.87
F463C82AXPvAibaEXe+oY4a6JBxVOO6PSw9mX1Xo,0,-1,7.52,4.65,4.12,5.53,5.47,3.65,5.33,7.58
F464001FXPvAibaEXe92CdOgj+Qa/efjKFTKMTZe,1998,1,7.21,6.45,7.17,6.85,7.73,7.35,7.65,8.01
F4674C58XPvAibaEXe/uK56TxchG/Yd+mPCnSQhT,0,-1,7.21,6.06,7.08,7.53,7.51,7.24,7.76,8.15
F47350D9XPvAibaEXe/YiexZYoq8n8FP0R71ulza,1998,1,7.01,6.4,7.31,7.66,6.72,6.6,8.39,4.06
F473C1ABXPvAibaEXe/jd8ghaf1GTNdb+cfjD9JK,1998,1,6.51,4.34,4.64,4.0,5.09,4.86,3.9,2.46
F47C0BFAXPvAibaEXe/OS4eb0G5N4iLf8Q8d67rT,2000,1,6.79,6.8,5.54,5.79,8.02,8.86,8.89,8.64
F47D72B7XPvAibaEXe+qA4yV5f0Y/irn0ZWdUwQP,2001,1,5.15,5.66,5.09,3.81,5.97,4.21,5.13,4.69
F47F29DCXPvAibaEXe+m0MyWogUnu2t2UWUKEmhw,0,-1,8.47,7.99,8.78,8.33,8.16,7.97,8.93,9.45
F48E1818XPvAibaEXe9cPs/fVpB+n8mddEtkxwUa,1997,1,8.06,5.94,7.32,7.48,7.61,7.71,8.27,7.86
F48EEE2EXPvAibaEXe92T150Nt0xZi8sMV7EYlBL,2000,1,1.77,3.06,5.63,4.44,4.31,4.59,4.62,6.38
F495C872XPvAibaEXe950ls1WcjgCmIusjJ/kLak,0,-1,7.94,8.93,9.24,8.44,8.09,8.43,8.86,9.28
F498E5FEXPvAibaEXe9JDlHA4z2GHBZXhsR8PR1r,1995,1,5.75,6.11,5.31,6.77,5.57,6.56,2.94,6.08
F49F584EXPvAibaEXe8zN2KKhdLFuvVrrDZmjUkj,2000,1,7.72,7.53,7.37,7.65,7.31,8.69,6.21,2.73
F4A07402XPvAibaEXe+9W+M5mn1fiukzPNKgjnV0,0,-1,8.6,7.46,6.31,7.65,7.48,6.86,6.13,4.53
F4A4BE79XPvAibaEXe9LZwdMb86KA4iJqMLUIZwo,1995,1,5.33,2.01,4.39,3.86,5.64,4.96,5.22,5.82
F4A848F0XPvAibaEXe887JOjhk2RV9+kh6VnYtYt,1996,1,6.44,6.73,6.49,7.01,6.3,5.91,7.81,7.13
F4A91DBBXPvAibaEXe+sfU1lcH9y3z7zlCD2CO7V,1995,1,5.66,5.98,5.81,5.33,3.21,4.34,3.92,1.95
F4ACE351XPvAibaEXe+sQSfsqovN960gh9d2g58L,2000,1,7.69,5.63,5.06,5.49,6.67,5.25,4.45,4.9
F4B4377AXPvAibaEXe/ZkCDd4JXTLkx5ZC8xkQl7,2000,1,9.14,8.89,8.1,8.98,9.23,8.66,9.1,8.87
F4B8103BXPvAibaEXe8z1Io4iT8HJCohN5KW9D8+,1996,1,8.68,7.72,7.63,6.91,7.99,5.85,7.51,8.0
F4D609A9XPvAibaEXe9g/zM5tup2BfSHniNhWzge,0,-1,7.83,8.03,7.69,7.45,6.95,7.87,7.26,8.13
F4EC67A9XPvAibaEXe9kJ+qYUUrp6xymU8Y70cKq,1997,1,4.37,4.97,5.07,6.73,6.5,6.99,7.21,5.36
F4EC7D7CXPvAibaEXe/JtbhvjebdXtI7LApec2bn,0,-1,8.76,8.53,7.55,8.12,8.41,8.38,8.48,8.03
F4F2D0AAXPvAibaEXe/8X6gsb95YiN3CyeHjMc+t,2000,0,8.23,6.93,7.85,6.4,6.0,7.16,7.24,7.06
F4F703C7XPvAibaEXe+4XPPXlKRz0ASYHj0yiFyB,1997,1,7.82,7.43,7.17,7.89,7.26,6.48,7.93,4.79
F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4,1998,1,4.7,2.25,7.23,6.3,7.3,6.88,7.4,8.7
F4FA2B15XPvAibaEXe+NqszRBbPDt9G3cqKocHsJ,1999,1,8.33,7.59,8.79,9.02,8.88,8.01,8.37,8.35
F50E7697XPvAibaEXe+uS3hCcqF/s/aPOBzTkdzm,1998,1,7.81,7.05,8.26,7.71,5.92,7.48,8.3,7.46
F50F9E29XPvAibaEXe/PfwiDaLddEtDWK1YGQjHw,2001,1,8.02,7.32,7.21,7.72,8.54,7.73,8.84,8.56
F50FF6C3XPvAibaEXe/U36FI9OTo3WUNIhyrtXBN,2001,0,7.43,8.63,8.48,8.43,6.06,7.68,5.48,7.95
F5109BCEXPvAibaEXe88UewilValgHnNTg1fqZE2,1996,1,7.9,6.36,7.93,7.13,7.17,7.6,7.95,8.26
F5115C73XPvAibaEXe9tQlmmuoS3EoXIhLEAF2Yg,0,-1,7.47,7.6,8.31,7.43,7.56,7.47,8.04,6.68
F5119C5DXPvAibaEXe86Rqk7wH1x9DS0tmlP9dzX,0,-1,3.81,5.13,6.84,5.03,4.38,6.41,7.07,6.17
F513DAEAXPvAibaEXe+n07P56kWx2LPMcFxydvz/,1999,1,7.85,9.12,7.67,8.67,8.07,9.1,9.0,9.93
F529C0C9XPvAibaEXe893iM2Le1O8pDe4tC7DTPb,1998,1,7.05,6.66,7.45,6.56,6.34,2.75,7.8,8.38
F52B0C38XPvAibaEXe9KRifo2bJPJPGSMSc2ARVl,0,-1,4.9,4.52,4.04,3.47,4.29,3.45,4.66,2.83
F52E4292XPvAibaEXe9syD7Vfew2qUpKFzKx0SeA,2000,1,4.24,4.48,5.16,6.29,6.33,7.54,7.09,7.48
F53BA52CXPvAibaEXe9tSnfLfDeWaueQwjeqwSSh,1997,1,8.18,4.88,6.36,4.28,6.2,4.72,3.66,2.33
F53F2D29XPvAibaEXe8viFE72aSvBqn7002EsmWZ,0,-1,8.39,8.35,8.75,8.17,8.52,8.23,8.42,8.42
F5441E15XPvAibaEXe++18r4MyQUqkv8sHztKuQx,0,-1,6.98,5.0,6.23,6.52,7.11,6.02,5.42,6.23
F546660AXPvAibaEXe8xcSmc61U16Kjc+usnct+1,2001,1,8.62,8.62,7.72,8.71,8.14,8.36,8.53,6.02
F5488370XPvAibaEXe+IHpyKtVpYLNVdZqT7Lc4M,0,-1,7.28,8.37,7.15,7.68,8.11,7.93,7.98,7.03
F5493A9DXPvAibaEXe8p96AS83uGSi3LST0qlUpV,0,-1,7.98,8.32,7.06,7.98,7.24,7.88,8.34,9.04
F54A694BXPvAibaEXe8qBtIUs9INC3DDTOSk+lWF,1998,1,5.62,5.88,7.02,6.93,6.58,6.38,5.59,6.65
F54BBC03XPvAibaEXe+23cTkF8qTD1LeEmtNIKG1,2001,1,6.12,5.77,7.41,7.32,7.54,6.81,7.17,5.71
F55A322AXPvAibaEXe9exxmVkEmOjRUzednipos/,1999,1,6.05,4.51,7.44,5.77,6.4,7.23,6.38,6.1
F55BBDC5XPvAibaEXe9V50Ts4UAUsCMOge7bqzt+,2001,1,9.45,8.96,8.85,8.85,9.06,9.21,7.74,8.59
F5601ABFXPvAibaEXe9QJDM9nE85iGedWeN6vLQA,1996,1,4.35,1.97,5.29,2.62,5.67,6.18,4.18,4.57
F5673015XPvAibaEXe86jqvsmOoL9gz0xQ3iVB/D,1996,1,6.64,5.24,7.03,6.22,8.09,8.2,8.01,7.43
F5705943XPvAibaEXe+1P/4gNbgreYZ1sK9mulny,1995,1,6.3,6.5,6.58,6.54,4.86,5.55,4.91,2.42
F5758564XPvAibaEXe+bm6JbdOAYBe6wv8vQZoqj,0,-1,7.19,6.8,6.93,7.75,7.74,7.93,8.0,8.54
F577A35EXPvAibaEXe9t3AmSkf7FuYFC7MZDGQs9,2001,1,7.21,7.46,7.44,8.17,8.42,7.66,7.0,7.78
F57A1736XPvAibaEXe+ItThaeWSaTv8D7aWTVVQf,1999,0,7.7,7.26,7.06,7.59,7.14,7.34,8.46,7.27
F57B985CXPvAibaEXe+e2tIVVtPhOVWArRV20Ymq,2001,1,7.94,7.7,7.81,8.71,7.13,7.23,5.45,7.08
F57C5482XPvAibaEXe+4L8XYCx23lI/OreIafd9e,0,-1,8.13,7.99,7.86,8.05,8.35,8.12,7.97,7.57
F585674DXPvAibaEXe93PEySAJOVk6T3mUZtHkOx,1995,1,6.27,6.5,6.04,8.04,8.41,6.5,6.86,6.7
F5897735XPvAibaEXe/HavVGti21aC6UYB4icGqG,2001,1,8.16,7.46,8.0,7.79,8.22,7.94,7.96,7.94
F58BA521XPvAibaEXe+xfOnwfIRiGzZgg1m5+eWG,0,-1,3.36,5.14,0.2,6.49,5.18,3.37,6.26,4.93
F596E17DXPvAibaEXe9CNoSsNIodZ0U9fS2YqW2S,2000,1,7.74,7.54,7.45,7.74,8.14,9.14,9.06,6.87
F5B93650XPvAibaEXe9fwZBwsCOuQP8xr51qwnX+,1993,1,6.31,2.53,5.22,2.32,1.71,3.3,3.07,2.53
F5BD9AE6XPvAibaEXe+Ps8zYokGtSfj6oGI6vbP/,1999,1,7.74,8.28,8.76,8.67,8.64,7.78,8.22,8.3
F5C4F8EBXPvAibaEXe9gPSUylTm3ERLAXI5puk0I,2000,1,7.12,5.29,6.08,6.97,7.16,6.15,7.64,7.55
F5D2709CXPvAibaEXe+p5WOBbWD0Mymqf5YFK0Fj,1997,1,8.6,6.78,7.42,7.32,6.76,8.32,7.95,7.7
F5D2FEDFXPvAibaEXe8qxKHWIxudAAj4h3Llwz67,2001,1,7.12,5.27,6.69,7.61,7.98,8.1,7.39,8.6
F5D3066AXPvAibaEXe+Z7KfNHYLttKYcmiFpwREK,1995,1,5.55,5.09,4.94,5.42,5.93,4.22,6.83,5.98
F5D92F15XPvAibaEXe8bO62utXl2FdQ2gX4G858b,0,-1,8.61,8.57,8.46,8.3,9.16,8.44,8.68,9.05
F5D9B77FXPvAibaEXe8YaJ+XvjGNa+7UjbToL8tz,1996,1,7.0,5.03,4.75,4.42,7.9,8.82,7.69,6.88
F5D9D9A8XPvAibaEXe/Q6C3BndaQUAH+OgLjwe4B,1997,1,5.41,1.76,6.33,4.25,5.09,3.4,4.75,3.07
F5DE5EF1XPvAibaEXe/PrIR+BvN04ZDqjm6jqoVI,2001,1,9.06,8.4,7.68,8.99,8.31,7.96,7.21,8.73
F5E7302DXPvAibaEXe+iM+1kwvQGhLObT/FILfXs,0,-1,8.08,8.68,7.57,7.51,7.04,8.29,8.17,6.37
F5EA4BECXPvAibaEXe+a2rx5n1rBdvA8Dszgjbkp,0,-1,8.41,8.92,8.49,8.47,8.2,8.74,9.02,8.29
F5FAAF11XPvAibaEXe+5v7/2krOwGPFpKTnmKO+a,0,-1,6.86,8.03,7.79,6.81,6.0,7.49,7.72,6.06
F6009921XPvAibaEXe9nP2x7vQNdVRElP3y/nIwA,2001,1,7.06,5.85,6.03,7.0,7.34,7.7,7.23,7.64
F6036132XPvAibaEXe/lyY7+7E9oi8+16161FcLm,1996,0,7.9,6.87,7.69,6.98,7.9,7.75,7.76,8.8
F6059576XPvAibaEXe99yNsueYx+seyUo79Ylb6Y,1998,0,8.19,7.95,8.38,8.41,8.0,7.65,8.22,7.65
F6079FF6XPvAibaEXe9cKl9MZ7ySUymr0cswuek4,0,-1,9.34,8.23,8.94,8.76,8.87,8.93,9.13,6.12
F61288EEXPvAibaEXe9k/KNomu2GflmdfQcLQoD1,0,-1,7.94,7.52,8.33,7.78,7.67,7.82,8.22,8.69
F614DBC3XPvAibaEXe+SIoKUNff6nEHRxOcPP72k,2000,0,6.82,7.52,7.87,7.46,7.77,8.07,8.58,7.64
F614EEC6XPvAibaEXe/glop/3mrWAN1PtxRVo389,2000,1,6.83,5.08,5.44,6.18,2.49,4.54,4.78,5.22
F6197FEDXPvAibaEXe+ofqy73FFMh1FaxVTHlbdf,0,-1,7.84,8.82,7.82,6.59,8.39,8.69,7.74,8.73
F61CE184XPvAibaEXe/GVRoDkKDPXgvDEVgcr6v0,2001,1,7.49,6.9,6.67,8.11,8.45,7.61,8.23,8.04
F6202A58XPvAibaEXe8JWtGEakXx0xwm/O2XCY0C,0,-1,8.26,6.98,7.07,6.44,7.94,7.68,7.18,7.98
F6208A2CXPvAibaEXe/kJUgsv26Uaz79STBqAZnz,1995,0,4.97,6.12,5.86,6.58,5.82,6.21,6.96,3.46
F6213C7FXPvAibaEXe/MMx1dMBtPnQrE1yYQ0PoC,2001,1,7.31,7.52,6.52,7.66,7.41,7.06,7.73,7.42
F62290E4XPvAibaEXe+oo0hccQuSuDpDxskDOl9I,2000,1,5.69,6.61,5.5,4.31,2.24,1.83,2.15,2.32
F635B066XPvAibaEXe9whL/t4cdMZarf+smrnY0M,1996,1,5.94,5.52,4.89,5.9,6.55,5.91,6.99,7.58
F637A0CBXPvAibaEXe9+m/oQf3Tjz6DKt+ah/7Cq,1999,1,3.85,2.32,5.18,3.51,2.66,1.48,4.86,4.52
F638C8D6XPvAibaEXe8v1/72rbobbfn9oqqIBWfa,1996,1,6.68,6.56,7.92,7.82,7.4,7.82,7.39,6.03
F63B32CFXPvAibaEXe/A9ztpERERkALDm2qu0ITn,2001,1,6.3,5.58,6.18,7.11,8.17,7.88,6.74,6.77
F63C5BE8XPvAibaEXe+dErJK2QKC6Q22b0hJUVKB,2001,1,7.19,7.21,7.25,5.75,8.21,7.65,7.37,8.37
F648358EXPvAibaEXe+NnQrnI1K9JIIcX9WCeXA+,1999,1,9.36,8.51,8.37,8.82,8.11,9.34,8.94,9.6
F648791BXPvAibaEXe+tg0ae8qw/gkKq0zjCQSnC,1996,1,6.68,5.93,7.38,7.12,6.82,7.22,7.53,7.53
F6492EF0XPvAibaEXe9Zp44TyFcBSCUKBXJCjJvO,2001,1,4.73,4.65,3.57,5.73,5.68,6.01,6.33,4.1
F64E5752XPvAibaEXe+A3Tjfwxpros2BoCpvvfsI,1999,1,7.75,7.9,8.53,8.12,7.95,8.3,8.41,8.5
F6507B3DXPvAibaEXe9YgNnR0JxPhfcf8K8rfkzE,2000,0,8.16,8.07,7.75,8.17,7.9,9.08,8.76,8.0
F6529994XPvAibaEXe99wore2o79WlHp6Zd1V6XM,0,-1,7.64,8.08,8.7,8.8,8.83,8.28,8.71,8.88
F65FFD04XPvAibaEXe/VynkpCVOuiYKWOkD9DA7M,0,-1,8.43,8.19,8.21,7.66,7.5,7.89,7.81,8.51
F66D3EF4XPvAibaEXe9MpQ5WhbYsPjPh7j72vaha,2000,1,8.25,8.85,8.73,7.8,8.26,8.02,8.87,7.97
F675A478XPvAibaEXe99QzhWW+eTfOYhjU6dbf+8,2000,0,8.18,7.3,6.94,8.25,8.64,5.73,8.11,8.43
F677539FXPvAibaEXe/Yf94kvrQAIgN6UREikADZ,0,-1,6.85,7.72,7.34,7.72,7.97,7.71,7.84,7.97
F677C43CXPvAibaEXe8e8TJXhGRqkB8QzI8wOQCd,1996,1,7.38,5.45,6.45,5.75,6.92,6.96,7.2,6.6
F6865182XPvAibaEXe99J3nD1pBZIi08LnX6B5/g,1997,1,8.46,7.93,8.43,7.62,8.38,8.33,8.61,5.89
F689431FXPvAibaEXe8VTfh7IMCjrz/O3ufChtcu,0,-1,7.47,8.63,8.71,7.89,8.18,8.96,8.74,8.67
F68D2DECXPvAibaEXe+q0E3QguGBpQs6mu/2ngHS,2000,1,5.96,7.85,7.56,7.21,7.74,8.71,9.11,8.46
F6974708XPvAibaEXe8VTfh7IMCjr3ZPoOZRTLGu,0,-1,5.65,5.27,4.96,5.29,2.65,3.55,2.92,5.16
F69A28A2XPvAibaEXe9iOtseai5jcooI5sP6CWOo,1997,1,6.99,4.7,5.87,5.95,5.09,6.93,6.67,7.11
F69BC92EXPvAibaEXe/lyY7+7E9oi6Q3ARFPeVuI,1997,1,8.0,6.17,6.95,6.44,6.74,7.38,7.54,7.62
F69DDEE6XPvAibaEXe8IDaGhyBHh09Rdk4JXD4kZ,0,-1,6.91,7.37,7.64,6.95,6.68,7.45,7.04,7.22
F69EF0B7XPvAibaEXe9O6/F07jTuvzSnSW4I6a4V,2001,1,6.0,5.46,6.67,7.34,8.11,7.44,8.19,6.67
F6A3A4AAXPvAibaEXe9fw8mX+aV2o6EZOmQDXHSo,1997,0,8.62,7.09,7.6,8.36,8.19,7.04,8.59,8.93
F6A701BCXPvAibaEXe8xN1Ehxu1cb7IB+nCHVeV4,2001,0,6.24,6.3,6.9,8.05,7.62,6.13,8.27,7.67
F6A9AF8AXPvAibaEXe+oAybUv81bbuqcqHiKgk2n,1998,0,7.3,5.19,7.43,7.33,5.05,6.1,7.18,6.54
F6AB4799XPvAibaEXe+TUHAdEwrOx90Tv2fpdvvg,2000,1,6.6,4.71,5.69,2.89,7.25,6.43,6.73,6.46
F6BA59A9XPvAibaEXe+ltCXpm838vXVsDEnms/8F,1996,1,6.41,3.35,3.48,5.63,5.33,5.9,3.78,3.43
F6C23C59XPvAibaEXe+Cg1ybKXIqQd0FGsqIMRMY,1999,0,6.56,7.92,7.53,8.05,7.92,8.07,7.97,9.0
F6CEDDA6XPvAibaEXe/KMtCr6bHausbMTam92AGc,1994,1,4.42,4.54,6.06,4.61,7.23,5.9,5.98,5.72
F6CF10BEXPvAibaEXe8Vh+AQMuj+NESVsTzy0/8c,1999,1,2.86,4.35,3.4,4.41,0.47,2.89,2.63,4.3
F6D3554BXPvAibaEXe9c74uZL4Z38AYi5nf5CMxV,0,-1,8.77,8.65,8.71,8.65,8.66,8.23,8.28,8.66
F6D4B54AXPvAibaEXe9sAb//V6ZS2HmoJygrsuJW,0,-1,6.18,5.41,6.62,6.63,6.26,6.37,7.03,7.36
F6DEBE15XPvAibaEXe8X/UxhAbbOG3BxNNl+y4ZV,1998,1,6.14,4.31,6.54,4.94,6.3,6.41,6.11,6.47
F6E19567XPvAibaEXe9GD12MYYUX8i8LCvn+t6kK,0,-1,8.36,8.67,8.91,8.51,8.51,8.94,8.7,9.13
F6F33475XPvAibaEXe8qsJChBuF6joz4T+1QnWb1,0,-1,8.1,7.97,8.33,8.88,7.82,8.28,8.77,8.76
F6F6AEC8XPvAibaEXe9mNMzpS14Vge+UeuNdrsB5,1999,1,5.47,6.66,5.19,6.49,7.6,8.01,8.24,6.49
F6F6B79BXPvAibaEXe9NZBs7fjgAwVLSOJZIT2pI,2000,1,8.84,7.7,8.49,8.55,8.09,8.54,9.17,9.48
F6F9475CXPvAibaEXe95t7IdlkoVf01nr8F41vO8,1998,1,6.38,5.96,5.89,7.05,6.4,7.44,7.56,7.17
F6FA6330XPvAibaEXe+ItThaeWSaTvj+HY2vqD2T,1999,1,8.91,8.7,8.37,8.88,8.99,9.21,9.28,9.1
F6FD3E0FXPvAibaEXe+A+6mRsShfH4I/F30oKI05,1997,1,7.65,6.96,6.67,4.61,4.33,3.29,4.81,2.18
F7047BC2XPvAibaEXe9/w7qCPr4fx1n88eauBXwE,2001,1,6.6,7.06,6.79,7.55,7.91,8.43,8.3,8.42
F705031BXPvAibaEXe9ESTQu9OOcIDrYdFbnYAVy,1997,1,7.48,6.38,7.2,6.83,7.07,7.61,7.45,9.3
F705969AXPvAibaEXe+Cg1ybKXIqQdr5q7mQiiWF,1999,1,5.81,7.5,5.43,7.34,6.33,6.27,6.87,7.28
F707C0D7XPvAibaEXe9mjVtuyMJi9AmWmVBUgD3Y,1997,1,5.67,2.87,0.94,0.83,4.06,3.94,4.26,3.18
F71855D2XPvAibaEXe/baiw3K4HkF6wI5F6w6e/1,1996,0,5.47,7.25,7.1,7.44,7.08,6.99,7.46,6.4
F72874AEXPvAibaEXe+NwINRwPE8qlMpRYOjDY9V,0,-1,8.94,8.71,8.01,8.27,8.47,8.52,8.26,7.88
F731CB9DXPvAibaEXe8XU1E8XgQL2LgKqutu93os,1999,1,5.61,5.69,5.36,5.16,4.68,4.47,5.51,4.21
F74272E5XPvAibaEXe8cSwcDAK/pUAoD5XBV3YHF,1999,1,7.65,6.93,6.2,6.6,7.08,7.27,6.24,6.38
F74A82C2XPvAibaEXe9uaaZ/YedHVBLMZpuFaBWv,1998,1,5.8,0.57,4.83,4.3,4.37,3.0,3.15,3.26
F74F064FXPvAibaEXe+sQSfsqovN96xj/txm1nAJ,1997,1,7.61,6.64,6.73,7.08,7.16,7.62,8.59,5.02
F751BE36XPvAibaEXe/lOccskaOiO+4LaUqrFAPR,1995,1,4.89,5.03,5.84,4.42,7.21,6.25,6.92,7.54
F76AB449XPvAibaEXe97NkpghV4JngeCIqzpj0Kq,0,-1,7.64,7.8,7.92,8.34,7.9,8.46,8.27,8.06
F77FFD21XPvAibaEXe/MCL0qpDhx0/t0638f5baa,1996,1,7.44,8.21,8.05,8.02,6.16,7.27,6.77,7.44
F7828A6BXPvAibaEXe+2s2LZmFpY2t+ODvj62vJz,0,-1,8.86,7.31,7.69,7.81,8.07,8.63,8.18,8.17
F78E699FXPvAibaEXe8jOKYsh0sA3klQIK4lMtDi,2000,1,6.59,5.44,7.41,5.74,6.61,5.19,6.76,6.49
F79236DEXPvAibaEXe8vzv/aZ4Qa6XvZNFrK3/ji,0,-1,7.04,8.16,7.01,7.68,7.35,7.29,7.85,7.53
F79B4135XPvAibaEXe94sdmGYWWl8PG0kBqTNjFS,2001,1,8.22,7.71,6.48,6.92,6.45,5.47,6.7,6.39
F7A782DEXPvAibaEXe/LIv6QeHs+ZRrtLHxntEZ/,1999,1,1.65,0.21,0.04,0.44,0.87,1.74,4.41,6.87
F7AD36D6XPvAibaEXe+1mtnTuodrBZsFFiiiGeY7,0,-1,8.9,8.19,7.36,7.66,7.77,7.39,7.25,7.55
F7AEF87FXPvAibaEXe9tSnfLfDeWaq2I5IvDc2nY,1997,1,6.21,3.11,0.97,1.64,3.07,2.7,7.0,0.74
F7B0248AXPvAibaEXe/iDuY0411CJkGQXDu5r6Sv,1996,1,6.24,5.51,6.71,5.32,5.66,6.65,7.56,8.73
F7B0F118XPvAibaEXe/57ZZLpsI5pUzNWw9tN7e6,2001,1,8.64,8.2,7.72,8.55,8.5,8.43,9.5,8.9
F7BD7B29XPvAibaEXe8Uni3vOWXwqGE7eN1fh8e9,0,-1,7.21,6.71,7.58,7.14,5.84,7.42,7.52,7.87
F7CDF7A7XPvAibaEXe/xzCVTNrEPZO66eTRcR0yD,0,-1,7.48,5.85,5.56,5.14,3.78,4.15,6.54,5.11
F7CE001EXPvAibaEXe+6dFHuhEUn/ljsVvNRCT7O,0,-1,9.14,8.9,8.99,8.63,8.17,8.02,7.55,8.42
F7CE1B17XPvAibaEXe/nAyWBShz665qQsb/A+ETS,0,-1,6.56,5.89,8.72,6.68,7.22,7.47,6.92,5.48
