mssv,namsinh,gioitinh,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,dtbhk_7,dtbhk_8
CAD31649XPvAibaEXe9zVZKaStZ09AnLpdHb07X/,2001,1,8.7,8.7,8.7,7.61,7.61,6.53,7.18,6.96
CAD39D12XPvAibaEXe/Nok7qdNjJRpivHrc+Odg2,1996,1,7.71,7.71,6.43,6.43,6.43,5.14,7.71,6.43
CAD81BE8XPvAibaEXe9A3Yjgh4iPfvMtO3lWOIXX,1998,1,5.67,2.84,7.09,5.67,4.25,8.51,7.09,9.92
CAD907C7XPvAibaEXe+BSAh8mzSNVdb+dZETEFX4,1998,1,7.62,7.62,7.62,7.62,6.53,8.28,7.41,6.97
CAE4F801XPvAibaEXe9YYF5FMCfolLflNZNty3Ei,1997,1,8.36,7.32,8.36,8.36,7.32,8.36,7.32,7.32
CAF0EF22XPvAibaEXe/RK0UQl+DMKyQf1N1t9ozL,1998,1,5.8,6.96,5.8,3.48,3.48,6.5,4.87,5.1
CAF15D10XPvAibaEXe8zi/ZLIzSiuNzrulp5NEv2,2001,1,8.5,6.38,6.38,7.44,7.44,7.44,7.44,7.23
CAF1ABCDXPvAibaEXe/7BYdCAEGEzTgdf8kcAw53,1998,0,5.84,4.67,7.01,5.84,5.84,7.01,8.18,8.18
CAF1C679XPvAibaEXe+yU1j0ocViqc3aOVuIyn2Y,1995,1,6.48,6.48,7.56,7.56,6.48,5.4,6.48,7.56
CAF9C110XPvAibaEXe8t4cDFHKW3SZrcOzqm7rb0,2000,1,6.84,7.99,5.7,6.84,6.84,6.84,7.99,7.99
CAFBF12FXPvAibaEXe+L7yr6xo33KsEYZ+DAUurS,2000,0,9.34,8.3,8.3,8.3,9.34,9.34,9.34,8.71
CAFDB130XPvAibaEXe8zDsaHJ0+9rT+zHC169stm,1999,0,8.42,7.37,7.37,8.42,8.42,8.42,8.42,7.37
CB03C79CXPvAibaEXe8T1DiYsmlfsdAto+lWCMTt,1996,1,7.39,8.44,7.39,7.39,7.39,7.39,7.39,8.44
CB052F9FXPvAibaEXe/H1VZJBzJAwl6qZyOKGipp,1996,1,6.98,6.98,8.14,6.98,5.82,6.98,8.14,5.82
CB09E05FXPvAibaEXe+RHL8JvXl21FXO0knNTnp3,1998,1,6.15,7.17,7.17,7.17,8.2,7.38,7.79,7.99
CB0A4300XPvAibaEXe8qxKHWIxudAD9fMhJAEj0f,2001,1,8.15,8.15,7.13,8.15,9.16,7.13,8.15,8.55
CB0BA297XPvAibaEXe+M/BSgLkQKV1OtiUKsEhKw,1998,1,7.04,4.23,5.92,5.64,2.82,1.41,8.45,2.82
CB0F5C35XPvAibaEXe9u8ftW5AKWEVgTl50YDqYA,2001,0,5.75,5.75,4.6,5.75,5.75,4.6,4.6,3.22
CB17F8F5XPvAibaEXe+3sZoWnetaj3mUhX0PKRMe,1998,0,6.86,5.71,5.71,6.86,5.71,6.86,8.0,6.86
CB1C40FFXPvAibaEXe+xD4bBZLKlbnrRKPsm31zF,1998,1,6.11,7.13,7.13,7.13,8.14,7.33,7.74,7.94
CB2805CDXPvAibaEXe85hkLGQAJy3dq36MtRmFzY,2000,1,7.31,7.31,7.31,7.31,7.31,8.35,7.31,8.35
CB35D9F4XPvAibaEXe9g/Q4nHISAYnLkFT9dTpNp,1998,1,8.8,6.6,6.6,7.26,6.6,7.92,8.58,5.72
CB36ADA7XPvAibaEXe/caEx4rNa5qRJOcczZFsXE,1995,1,7.03,5.86,5.86,7.03,5.86,8.2,7.03,8.2
CB36E7C4XPvAibaEXe9Dy3w/XWAubg/jErW09xV6,1998,1,8.26,6.19,8.26,7.43,7.85,7.43,7.64,8.05
CB378E96XPvAibaEXe+LbmSTUWVMuFn39+N+FPvU,1998,0,7.26,6.05,6.05,9.68,6.05,7.26,7.26,7.26
CB39E951XPvAibaEXe+ZE1D25ZBsljGddGOBwX4V,1998,1,8.83,8.83,8.83,8.83,8.83,8.38,7.94,7.94
CB3EAFD4XPvAibaEXe+aquNtcMIbv2pFitzFU5uT,2001,1,9.72,8.64,8.64,8.64,8.64,7.56,8.64,8.42
CB4167C2XPvAibaEXe92Mw4ZEAxz00ZoSadOnlhK,1998,1,6.9,6.9,5.75,8.05,5.75,4.6,6.9,8.05
CB43D033XPvAibaEXe/q/d6S7LoUwzBJQEyK9w6Z,2001,1,8.53,7.46,8.53,7.46,8.53,8.53,8.53,7.89
CB456CC9XPvAibaEXe+wnAHzeNC8YsPJQpKFuYFJ,2001,1,8.44,8.44,7.39,7.39,7.39,8.44,6.33,8.02
CB53EA26XPvAibaEXe9ZsjBGMHTvpmz4F0tQQH4U,1996,1,5.68,5.68,7.95,6.81,6.81,7.95,9.08,9.08
CB548A33XPvAibaEXe+T+pdYLenbrh/MSouM7hbM,1997,1,7.07,7.07,5.89,1.18,4.0,4.48,4.24,4.48
CB6377B6XPvAibaEXe8808q51BnmQgFXOVlspk8F,1998,1,5.87,4.69,7.04,7.04,8.21,8.21,7.04,4.69
CB6A1EFAXPvAibaEXe9RV3kg6cpLDItFNsjF7O5j,1997,1,8.03,4.59,8.03,6.89,6.89,6.89,8.03,6.89
CB6CDFC1XPvAibaEXe9FR5ZajZxloy2jS0PjRfze,2001,1,7.51,6.44,6.44,7.51,7.51,6.44,5.36,6.65
CB6EB752XPvAibaEXe8UtLk0ua6nIFxhweUiMmKX,2000,1,8.57,8.57,6.43,7.5,7.5,8.57,7.5,8.57
CB71DFB6XPvAibaEXe/AdnwkoyhfDrUsMP8M6ihS,1999,1,5.35,5.35,5.35,7.49,6.42,6.42,6.42,6.42
CB727C73XPvAibaEXe/lR/YYAy+70ay9I2xwVjBV,1998,1,7.46,6.4,8.53,7.46,6.4,7.25,7.25,7.89
CB7DBA9EXPvAibaEXe+5IWWYgAKfUkdmj0vwKncy,1998,1,7.29,7.29,7.29,7.29,7.29,7.91,8.12,7.91
CB7E27DCXPvAibaEXe/A+LHGtXv8vy+900/G7xXc,1998,1,7.46,7.46,8.53,8.53,7.46,8.53,8.53,8.53
CB81E9D7XPvAibaEXe+s9Ax3cH11ac5cIx25zMms,2001,1,9.41,9.41,8.36,9.41,8.36,8.36,9.41,9.2
CB86CEE4XPvAibaEXe83EtiN4MI2njAKlLHQPQif,1995,0,7.24,6.04,7.24,7.24,4.83,7.24,7.24,7.24
CB8BCA7FXPvAibaEXe88EN6DQQEtSQ7yKpQCGuhQ,2000,1,5.62,3.37,3.37,3.37,3.37,3.37,3.37,3.6
CB92EE09XPvAibaEXe9Bx5CZuIA9zwd+SyZULcOr,1995,1,7.38,7.38,8.44,8.44,7.38,8.44,7.38,8.44
CB95BAA1XPvAibaEXe+jpgatmakYN+POp1YP/Ncw,1998,1,6.15,7.18,8.2,7.18,8.2,7.79,8.0,7.79
CB97A650XPvAibaEXe8t2+lY9eHsFofPoQP+L6or,1998,1,7.02,7.02,7.02,7.02,5.85,7.02,7.02,4.68
CB996D61XPvAibaEXe8cLtQUjJWX3XkVoRUnBewq,1999,1,6.86,6.86,6.86,6.86,5.71,6.86,8.0,8.0
CB9BB1D7XPvAibaEXe8BxOZlGHrYNymZpYFw4ucN,1997,1,6.66,7.77,7.77,6.66,7.77,6.66,6.66,6.66
CBA229A4XPvAibaEXe/wM5TrBBCDMQV3vJjvzyoo,1995,1,5.9,2.95,8.86,2.95,1.48,1.48,5.02,5.61
CBAE82C4XPvAibaEXe9RV3kg6cpLDA86Xo0Kq2J6,1997,1,7.1,7.1,7.1,4.73,7.1,8.29,8.29,8.29
CBB55F72XPvAibaEXe9Hp2TeoSwCGX/R/AU50aAF,1998,1,2.15,1.07,0.54,1.82,1.72,1.82,2.36,2.68
CBB6144BXPvAibaEXe9LZwdMb86KA8a4TiZpwgMb,1996,1,5.5,5.5,6.87,5.5,6.87,9.62,10.0,8.25
CBB7E098XPvAibaEXe+NlBH3sQF3E64Lqk4mTe2o,1998,1,6.43,5.15,7.72,3.86,5.15,3.09,5.15,3.86
CBB8EC0AXPvAibaEXe+7yjglV2dMpwUdYqYpKaue,1999,1,5.8,6.96,5.8,8.11,8.11,6.96,6.96,8.11
CBB9C2EBXPvAibaEXe+fW1Bg/roenBLd85qZjxlN,1999,1,6.9,4.14,6.9,6.9,6.9,8.28,9.66,6.9
CBBBFABBXPvAibaEXe8at9gGXzJnL8bRZxskX4x7,1999,1,7.56,8.64,8.64,8.64,7.56,8.64,7.56,7.56
CBBEC090XPvAibaEXe/RBAYWwu4rYA0DT5I3POMR,2001,0,4.53,6.8,5.67,6.8,6.8,5.67,6.8,7.02
CBC03CBBXPvAibaEXe8t4cDFHKW3SYNNcG5KTGR2,2000,1,5.02,5.02,2.01,3.21,4.62,5.02,5.63,4.42
CBC11CCAXPvAibaEXe9zES3Ot4N4SHsdTF3r7jFx,1999,1,7.47,6.4,6.4,7.47,6.4,7.47,7.47,8.53
CBC277C7XPvAibaEXe+sV6KMm2RqHrD6PSYK5OgP,2000,1,7.33,6.29,7.33,6.29,7.33,8.38,8.38,8.59
CBC494F4XPvAibaEXe9QVsCW2codOVicJNTSm0ln,2000,1,8.34,7.3,7.3,7.3,7.3,8.34,8.34,8.34
CBC6368EXPvAibaEXe8iOnzuCL8V+K3yqNXTpmpU,2001,1,8.72,8.72,7.63,8.72,8.72,6.54,7.41,8.28
CBC89467XPvAibaEXe9sUz+dc1ML5LuftKKqpBU/,1999,1,5.78,6.93,6.93,6.93,5.78,6.93,5.78,6.93
CBCB062FXPvAibaEXe+aquNtcMIbv8DdlibusxRn,2001,1,7.87,7.87,7.87,6.74,7.87,5.62,4.49,5.84
CBD27872XPvAibaEXe8CSUzma4ok0kKMv1G2Nyav,1998,1,5.23,4.36,4.36,2.62,4.36,4.53,4.53,4.88
CBD3DA4AXPvAibaEXe/5DpC15pEkHeU94/iQwdB7,1999,1,5.54,8.3,6.92,6.92,5.54,4.15,8.3,9.69
CBD8AAD6XPvAibaEXe9tEkXNWDh2mv5Z5bh2LTaQ,1998,1,7.28,6.24,6.24,6.24,6.24,6.03,7.28,6.24
CBDA6942XPvAibaEXe8uwu/zAVb889xdUmfLwaWr,1998,1,7.16,7.16,8.19,7.16,7.16,7.98,8.39,7.57
CBDE1398XPvAibaEXe/KVW+JfXJB/kBCeexAdrWt,1999,1,5.8,6.95,6.95,5.8,6.95,6.95,6.95,8.11
CBDE287BXPvAibaEXe8xN1Ehxu1cb46fWfoT+ewn,2001,1,9.43,9.43,8.39,8.39,9.43,8.39,9.43,8.39
CBDE3AA1XPvAibaEXe+cD2dfYrNOt8BYM6VFUzAr,1997,1,7.35,7.35,7.35,7.35,7.35,8.41,8.41,9.46
CBE89B85XPvAibaEXe+aP8CrMM5f5FIlN52e1MLW,1996,1,7.56,7.56,8.63,7.56,7.56,8.63,7.56,8.63
CBEEBF97XPvAibaEXe+iXJpjy6UOMMnkQOMP+y3Q,1996,1,5.99,4.79,9.59,8.39,7.19,8.39,8.39,9.59
CBFC1F90XPvAibaEXe9B2tolTZ0JLimd/c/ZZHPI,1998,1,8.67,9.75,9.75,8.67,8.67,8.89,8.89,9.1
CC02F069XPvAibaEXe+M4a1ElYIFeFd1YKstbPqE,1998,1,8.7,9.78,9.35,8.7,8.26,8.91,8.48,8.7
CC0D41F6XPvAibaEXe9fafwYRU+Npmqir62VbH95,1995,1,4.86,4.86,7.29,8.5,8.5,7.29,3.64,9.71
CC14B520XPvAibaEXe+4OTPvnL5gPwaNRySPq8rH,2000,1,8.27,8.27,7.23,7.23,8.27,8.27,8.27,8.27
CC17FAC0XPvAibaEXe99QzhWW+eTfAjt68mPZT2w,2000,1,7.82,4.47,7.82,7.82,6.7,7.82,8.94,7.82
CC1BE9F4XPvAibaEXe+NqszRBbPDty51v94rQVP2,1999,1,8.7,5.8,8.7,4.35,4.35,4.35,7.25,4.35
CC225980XPvAibaEXe/EiyqMUCp4HTOKqhj1lYrv,1999,1,6.34,6.34,6.34,6.34,7.39,7.39,8.45,8.45
CC238CB9XPvAibaEXe8T1DiYsmlfselqpvqPIt2K,1996,1,6.59,6.59,6.59,7.69,8.79,6.59,7.69,7.47
CC2D217FXPvAibaEXe/cEeFLbzGe/s5QKClAH5xl,1997,1,8.49,7.43,8.49,7.43,7.43,8.49,7.43,8.49
CC2FABFCXPvAibaEXe/CDMtnBauOUDTYvkx+SjPl,2000,1,7.76,6.65,6.65,6.65,4.44,3.33,7.76,5.55
CC33262AXPvAibaEXe/Hpk/kOf6+1VzXmlbKHSON,1995,1,5.62,4.49,7.86,7.86,6.74,6.74,7.86,7.86
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,1996,1,6.37,2.55,6.37,6.37,7.65,7.65,8.92,10.0
CC39521FXPvAibaEXe/gedqgAoZha5Ba6twsgglO,1998,1,9.73,9.73,9.73,8.65,9.08,9.29,8.65,9.08
CC3AD1E9XPvAibaEXe+F+2tZHEiFCfNt8GFoThy6,1997,0,7.33,1.22,4.89,6.11,4.89,6.11,7.33,7.33
CC4635AEXPvAibaEXe/M+/uAwVeHhL/CCuA5pOSu,1999,1,5.29,7.41,7.41,7.41,7.41,8.47,8.47,8.47
CC58A220XPvAibaEXe/W1ZBpbjj8QXJYcXSN97Hi,2001,1,7.51,5.36,6.44,6.44,6.44,7.51,6.44,7.08
CC5BB2E6XPvAibaEXe93Rc7cR6VrXNctepo/HjIA,1998,1,9.69,8.61,8.61,8.61,8.61,8.4,8.4,9.47
CC66FB5EXPvAibaEXe/wvgrdNVCyf4qaNhqyOjdc,1997,1,8.03,5.74,8.03,8.03,8.03,8.03,8.03,9.18
CC6A9A36XPvAibaEXe87069oyWO+IdRQUNsRf3jJ,1996,0,8.83,7.73,7.73,8.83,5.52,7.73,8.83,6.63
CC71D76BXPvAibaEXe/hadw09FE3WhaVWr9QYKo7,1998,1,9.46,8.28,9.46,8.28,5.91,8.28,2.37,8.28
CC750DAAXPvAibaEXe8iDpfibljbVGPKcDnhJr4d,1998,1,7.51,7.51,8.58,7.51,8.58,7.73,8.15,7.94
CC771907XPvAibaEXe8Z1ibtCzbf7o6DG/gIvBp+,1998,1,7.45,8.51,8.51,8.51,8.51,8.51,8.51,8.94
CC7843C0XPvAibaEXe873GBOa3btd7pcerfgf8EF,1998,1,8.15,7.13,8.15,7.95,7.95,8.15,7.95,7.95
CC81CA80XPvAibaEXe9OORQ1xsw6nmPmbrn5VcAQ,1998,1,7.19,7.19,7.19,6.3,6.48,6.66,6.84,7.19
CC824C78XPvAibaEXe+AmvzHTDc+b1JUJRofi29e,1998,1,7.74,7.74,7.29,7.74,7.29,8.4,8.4,7.96
CC83A220XPvAibaEXe83j+j2N9N4Il4mJo11Ysox,1998,1,7.31,8.36,8.36,8.15,8.15,7.73,8.36,7.52
CC882D99XPvAibaEXe8hLNatuVCg+doAJJPwTQW7,1996,1,5.0,2.5,8.75,3.75,3.75,5.0,3.5,4.25
CC8CADBFXPvAibaEXe+uS3hCcqF/s+N2FiM/JFFl,1998,1,5.97,3.58,7.17,5.97,7.17,7.17,8.36,7.17
CC8E6E1EXPvAibaEXe9E+yOJSz6HoekarPDzMGWS,1997,1,8.76,7.66,8.76,8.76,8.76,7.66,6.57,2.19
CC8ED1C2XPvAibaEXe9x0CaUg4pZo9/HVzJrxtyW,1995,1,8.05,8.71,6.53,8.71,7.62,9.8,8.71,9.8
CC97880CXPvAibaEXe8EW55eQakbv3XIEJwngFLC,1998,1,7.23,7.23,8.26,8.06,7.64,8.26,7.85,8.26
CC9D79E5XPvAibaEXe+W0wzzSkKF2k82IcnT0+NH,1999,1,8.29,8.29,8.29,9.33,8.29,9.33,9.33,9.33
CCA13C8AXPvAibaEXe/GvjCS9SJu0V8iiTVxOUHJ,1998,1,8.6,8.6,8.6,8.38,8.38,9.03,8.6,7.74
CCA176B2XPvAibaEXe8gSpVbHkiPIz/5Cbr31PWR,1998,1,8.6,8.6,8.6,9.67,8.6,8.17,8.6,9.24
CCABEF96XPvAibaEXe+Ld9vP5I9+1nr2FpGq2fbd,1997,1,7.26,4.36,8.71,5.81,7.26,5.81,7.26,2.9
CCB095B0XPvAibaEXe8Pc6kxKoLNaa6eF/lKAGGW,1997,1,8.6,8.6,8.6,8.6,8.6,7.52,8.6,8.81
CCB61741XPvAibaEXe8HxoLOw72ZILB/1NqMSKqS,1996,1,7.39,3.7,4.93,6.16,6.16,7.39,8.63,7.39
CCBE9158XPvAibaEXe+Eq5yVDvOLCqRw0yPdOypo,1998,1,6.71,6.71,7.83,6.71,5.59,6.49,5.59,6.04
CCC60EBEXPvAibaEXe/KzUC9/fyuEnRbHmgGffwG,1998,1,6.09,6.09,7.11,7.11,7.11,7.51,7.72,7.11
CCCD3921XPvAibaEXe8KQ+dBN9lreQbRcvaXkkOS,1998,1,7.42,7.42,8.48,8.48,8.48,7.85,8.48,7.85
CCE416DDXPvAibaEXe9h45naFhFKYiK2s+wu/p25,1995,1,6.09,7.31,7.31,7.31,6.09,6.09,3.65,6.09
CCE4705FXPvAibaEXe873GBOa3btd/nDW2wYofOP,1998,1,8.4,6.3,6.3,6.93,6.3,7.56,8.19,5.46
CCE66A29XPvAibaEXe8scZUjY2tXh/nnfZ1FSC8S,1996,1,6.31,2.52,6.31,6.31,7.57,7.57,7.57,7.57
CCEA4336XPvAibaEXe8ndFTCadX+eFG8eH3FEQaR,2001,1,1.36,0.63,0.91,2.0,1.09,1.63,1.9,2.0
CCEC6CFAXPvAibaEXe950ls1WcjgCjvJP+8I5RFt,1998,1,7.03,7.03,8.21,5.86,7.03,6.56,6.1,6.33
CCEF6FDEXPvAibaEXe+BtCfEJ0s2+nYR0WnHvQe1,1998,1,8.48,8.48,8.48,8.26,8.26,8.9,8.48,7.63
CCF2C577XPvAibaEXe+sV6KMm2RqHp3Quf4OTDgs,2000,1,7.9,7.9,7.9,6.77,7.9,9.03,7.9,5.64
CCF3ECB1XPvAibaEXe++eRN1Fgsl0FkbeyA1j+vj,1998,1,9.04,7.91,6.78,7.01,7.91,7.46,7.24,6.56
CCF3F2F2XPvAibaEXe8IMfyUCPq0pOBdMMIbswH2,1998,1,7.23,6.19,7.23,7.02,7.02,7.43,7.64,7.85
CCF627D0XPvAibaEXe+oAybUv81bbkc8L/mx+IhC,1998,0,7.51,7.51,7.51,7.51,7.51,8.58,8.58,7.51
CD000065XPvAibaEXe+2WNqGC1yvSMhKoBK9FmMa,1998,1,7.74,8.85,8.85,6.64,7.74,7.52,6.42,8.41
CD07616CXPvAibaEXe9AY13hBxopPfk9jd8dHTxX,1998,1,5.89,4.91,5.3,5.89,5.89,6.09,5.89,7.26
CD11FDBBXPvAibaEXe9nkv6/o6b5ESsWDptf8Bq6,1998,1,8.19,8.19,8.19,7.99,7.99,8.6,8.19,7.37
CD12BCEEXPvAibaEXe/GvjCS9SJu0R6ki2MMXOEC,1998,1,8.41,7.36,7.36,7.99,7.78,7.57,8.2,7.78
CD137715XPvAibaEXe84OR/xkBCpMbsUgnqATLoQ,2000,0,7.66,8.75,7.66,7.66,6.56,7.66,8.75,5.47
CD230549XPvAibaEXe8LH8F9PEYD5Wm88MBS8dZP,1998,1,7.26,8.29,8.29,7.26,8.29,7.88,7.88,7.88
CD24B9D6XPvAibaEXe8hNZozHrrvalVMcTlwoF6A,1998,1,9.65,8.57,9.65,8.57,8.57,8.79,9.22,9.22
CD31A617XPvAibaEXe+HeL85QGo03eLxcuXFza9X,1997,1,8.64,7.56,8.64,8.64,9.71,8.64,9.71,8.64
CD320653XPvAibaEXe//3t8+us0X0ohnYfMw6aMh,1995,1,6.08,6.08,3.65,6.08,4.86,2.43,3.65,3.65
CD3C6960XPvAibaEXe9PHS03bFe3hJ+te3HH6t7r,1996,1,4.98,4.98,6.22,6.22,8.71,6.22,7.47,8.71
CD3E9989XPvAibaEXe8p7+QBLh7hjki+PVAwzXyD,1999,1,6.33,6.33,6.33,5.28,7.39,7.39,7.39,8.44
CD41215AXPvAibaEXe9Y6XKwco8jySH2ncUeG2Ze,1999,1,5.0,6.0,5.0,6.0,6.0,7.0,6.0,7.0
CD4516FFXPvAibaEXe8qwxsYP7Gy4ZibNdQrwZxl,2000,1,7.94,9.08,9.08,7.94,6.81,5.67,9.08,6.81
CD4BB846XPvAibaEXe/BqA0y8R3TRQX6Z3Fs2mNg,1995,1,4.62,5.55,4.62,6.47,3.7,5.55,4.81,6.1
CD4F2DFFXPvAibaEXe8/V1eK05z04zirFKwSLo1e,1997,1,9.35,8.31,8.31,8.31,8.31,8.31,8.31,9.35
CD52678BXPvAibaEXe97hU2RTHdNnHA5E5DKdC+D,1995,1,8.55,8.55,9.61,8.55,7.48,8.55,8.55,9.61
CD625BE8XPvAibaEXe+NyYotv4FWdaHkUWgX4W98,2000,0,8.65,7.57,6.49,7.57,7.57,7.57,8.65,6.27
CD72A72AXPvAibaEXe/sW+jVmHnQGj7x1GbslKUs,1998,1,7.53,7.53,7.53,7.53,6.45,8.6,7.53,8.6
CD739D9CXPvAibaEXe8KQ+dBN9lreQTBp8uYMANH,1998,1,7.48,7.48,8.55,6.41,7.48,7.27,7.48,7.91
CD7A1376XPvAibaEXe99QzhWW+eTfGHumxYA7X8o,2000,1,7.08,6.07,5.06,3.03,1.01,5.06,5.06,3.64
CD7A6C19XPvAibaEXe97hU2RTHdNnNIGUUu3Ml4m,1995,1,8.41,7.36,8.41,8.41,8.41,7.36,7.36,8.41
CD7FE553XPvAibaEXe/U36FI9OTo3XR/spu2mF+l,2001,0,8.43,7.37,8.43,7.37,7.37,8.43,7.37,8.43
CD8254EDXPvAibaEXe+Gp/0WoyAluXAtgdJcqPQN,1998,1,8.43,7.37,8.43,8.22,8.22,8.43,8.22,8.22
CD84523EXPvAibaEXe+LLvbxzunmJA9YRcwSMo7A,1995,1,4.28,3.42,3.42,4.28,4.28,5.13,4.96,4.96
CD889E00XPvAibaEXe+1exR/9VxBIzN8bu7B6O0D,2001,1,7.14,8.16,7.96,7.55,7.35,8.16,7.55,8.37
CD908339XPvAibaEXe/75frwBkQTnfsPqd1ahLxn,2001,1,7.69,6.6,7.69,7.69,7.69,5.5,8.79,6.82
CD91E2ECXPvAibaEXe8zLanLNVS12XqPkhZX5cpE,1997,1,7.78,7.78,6.67,8.89,7.78,7.78,6.67,6.67
CD923C7CXPvAibaEXe+9v37KcInSIf524hC4r2fS,2000,1,7.38,7.38,7.38,7.38,6.33,7.38,8.43,7.38
CD988BE5XPvAibaEXe9w7hFRcHEZpPv3YPpESoVp,1998,1,6.23,8.31,7.27,7.27,8.31,7.68,8.1,8.51
CDA0D08AXPvAibaEXe8UtLk0ua6nIKCaLftfCC+0,2000,1,7.3,8.34,8.34,7.3,7.3,7.3,9.38,8.34
CDA4E282XPvAibaEXe8bVXYGG8kdZVsrroRMNogn,2001,0,8.44,8.44,8.44,8.44,8.44,7.39,7.39,8.23
CDA629E5XPvAibaEXe+MR0BPJNCxydjgXvMn5a1G,2000,1,7.74,6.63,6.63,7.74,7.74,5.53,5.53,7.74
CDA8D5A4XPvAibaEXe/4bSD/sFWUz3SOA17kLAJX,1998,1,7.9,7.9,6.77,6.77,5.64,6.54,6.32,6.09
CDAB13ABXPvAibaEXe92DIzGarcXxMWhBQgT5d8X,1998,1,8.74,8.74,8.74,8.74,8.74,8.31,7.87,7.87
CDAE9C3BXPvAibaEXe9gPSUylTm3ESJ4xQeyyi3P,2000,1,8.39,8.39,8.39,8.39,9.44,9.44,8.39,8.39
CDAF1243XPvAibaEXe9gkNN06c3nLQAcWihZ3p6i,1998,1,5.77,5.77,8.08,4.62,9.24,6.7,6.0,6.93
CDB534A1XPvAibaEXe9fX/Gi5okg4maKHoZcrELW,1998,1,6.39,8.52,8.52,7.45,8.52,7.88,8.73,8.95
CDB5A1B3XPvAibaEXe/bcCn8ANC28CZ71GFm+4PK,2001,1,8.58,7.51,6.44,7.51,7.51,7.51,7.51,6.87
CDBE2479XPvAibaEXe+ofqy73FFMh48DVcJlq3+O,1998,1,8.54,8.54,7.47,7.05,8.54,8.54,7.47,7.69
CDC5F17AXPvAibaEXe9dY3g0Pb8XoMZ8n4VQ+rNz,2000,1,6.75,5.79,6.95,6.56,6.75,6.56,6.75,6.75
CDC705C7XPvAibaEXe+6DwsvcvouVRtexNbBIUn0,1998,0,7.6,6.51,7.6,7.6,6.51,6.51,7.6,6.73
CDCA87CCXPvAibaEXe/aqMXYDLKHR8zD3iWyQSsf,1998,0,5.64,5.64,6.77,7.9,6.77,7.9,7.9,6.77
CDCCA80FXPvAibaEXe9T8X64vL5Kd/cfAX5QHF+h,2001,1,8.46,7.4,7.4,7.4,7.4,7.4,7.4,7.83
CDCD9E29XPvAibaEXe+Y0lGmaTa/AKoACQFkIPOh,1998,1,8.6,7.53,7.53,7.53,4.3,6.45,4.3,2.15
CDD14E00XPvAibaEXe+fPSOag5leTQDb20O/gEze,1997,1,7.66,6.57,6.57,6.57,7.66,8.76,7.66,7.66
CDD3A061XPvAibaEXe/tHzSgYcYughSlTmR/OLg6,2000,1,7.41,7.41,7.41,7.41,7.41,8.47,9.52,8.25
CDD51D05XPvAibaEXe+QJ0MB5TsYNT8x/76McCl7,1999,1,6.39,7.46,8.52,7.46,8.52,8.52,8.52,8.52
CDD91574XPvAibaEXe/5JaXZuY2MgM/uf1ew8+5q,1998,1,7.22,8.25,8.25,7.22,8.25,7.84,7.84,7.84
CDDA9B24XPvAibaEXe8scZUjY2tXh313jG4ZsZX/,1997,0,8.48,8.48,7.42,7.42,7.42,8.48,8.48,8.48
CDDDCE8BXPvAibaEXe+LOVcofflPOioTO/v1hZpn,2000,1,3.17,2.06,1.59,0.79,2.22,2.7,2.7,3.17
CDDDDEA0XPvAibaEXe97yKczitj7gnG9SUom3xuL,1996,1,4.6,2.76,3.68,2.76,3.68,4.05,3.31,3.31
CDDEC9A0XPvAibaEXe9UtuX6jG5J8XkFPMSh3ciI,1998,1,7.09,8.11,6.08,7.7,7.5,7.29,7.9,6.89
CDE6E7E4XPvAibaEXe+daCJxihbVZ6PGlqemCtpA,1998,1,8.45,8.45,8.45,8.23,8.23,8.87,8.45,7.6
CDEA7650XPvAibaEXe8JVGhFAfQ9Uxk5RTgoYh93,1998,1,7.46,8.52,8.52,8.31,8.31,7.88,8.52,7.67
CDECC408XPvAibaEXe/WSo41+3xFkIeZmNo57iDR,1995,1,4.18,3.14,6.28,5.23,7.32,5.23,3.14,5.65
CE0BAAB6XPvAibaEXe+SIoKUNff6nO10MrvJVgqL,2000,1,6.52,5.44,6.52,7.61,6.52,8.7,8.7,8.7
CE11B68DXPvAibaEXe+SbxsvF9MWxAlK7WpHj+6j,2001,0,8.34,7.3,8.34,7.3,7.3,8.34,8.34,8.34
CE16843CXPvAibaEXe8EWfnZTwjAD9O1ZNM6eqTA,2000,1,8.81,8.81,6.61,7.71,7.71,8.81,6.61,7.71
CE1D08BAXPvAibaEXe/6gqqbvLbYMz0GypCs42Dx,2001,1,8.59,8.59,8.59,8.59,8.59,8.59,8.59,9.23
CE1E7F31XPvAibaEXe80CrbkBDr5tZSRglB+drpj,2000,1,7.68,6.58,6.58,7.68,6.58,6.58,8.78,7.68
CE44634CXPvAibaEXe+t618nkWP4eeHt1fC2+cyn,1999,1,7.47,7.47,8.53,8.53,7.47,8.53,7.47,8.53
CE4A7060XPvAibaEXe91WmQmxUATiQdOwAaDrmpl,1998,1,8.56,8.56,7.49,7.49,6.42,7.92,7.7,8.34
CE4CD4F3XPvAibaEXe+rQqH2xQ3mK+s0goV1skAQ,1998,1,9.32,8.16,6.99,7.22,8.16,7.69,7.46,6.76
CE57739AXPvAibaEXe+T+pdYLenbrvHRkIZwWOV8,1999,1,6.32,6.32,8.43,7.37,8.43,8.43,8.43,9.48
